Order Date Time,Board Type,Quantity,Pick Pack Time,,,,
07/12/2022 12:09:57,C,2,3.94,,,,
07/12/2022 12:10:02,B,8,6.37,,,,
07/12/2022 12:10:46,A,1,3.56,,,,
07/12/2022 12:11:54,B,4,4.82,,,,
07/12/2022 12:11:59,B,6,5.78,,,,
07/12/2022 12:12:52,C,1,3.37,,,,
07/12/2022 12:14:46,B,1,3.27,,,,
07/12/2022 12:15:26,B,2,4.15,,,,
07/12/2022 12:16:24,C,4,5.24,,,,
07/12/2022 12:16:43,C,2,4.3,,,,
07/12/2022 12:17:46,B,2,3.62,,,,
07/12/2022 12:18:02,B,10,7.43,,,,
07/12/2022 12:19:35,A,3,4.33,,,,
07/12/2022 12:21:23,C,4,4.92,,,,
07/12/2022 12:21:54,B,4,4.68,,,,
07/12/2022 12:22:25,C,3,4.39,,,,
07/12/2022 12:23:55,C,7,6.85,,,,
07/12/2022 12:23:58,B,8,7.65,,,,
07/12/2022 12:24:18,B,3,4.11,,,,
07/12/2022 12:25:28,B,8,6.79,,,,
07/12/2022 12:26:35,B,4,4.52,,,,
07/12/2022 12:28:25,A,5,5.43,,,,
07/12/2022 12:31:06,A,9,7.92,,,,
07/12/2022 12:31:37,A,11,8.45,,,,
07/12/2022 12:32:15,A,5,5.18,,,,
07/12/2022 12:33:50,A,10,7.68,,,,
07/12/2022 12:37:26,A,4,5.07,,,,
07/12/2022 12:39:01,A,5,5.96,,,,
07/12/2022 12:40:04,A,4,5.24,,,,
07/12/2022 12:41:31,A,9,7.82,,,,
07/12/2022 12:46:21,B,5,5.77,,,,
07/12/2022 12:46:32,B,7,6.83,,,,
07/12/2022 13:30:50,A,4,5.48,,,,
07/12/2022 13:45:06,B,1,3.49,,,,
07/12/2022 13:50:59,A,4,4.58,,,,
07/12/2022 14:07:48,A,5,5.13,,,,
07/12/2022 14:24:18,B,2,3.89,,,,
07/12/2022 14:24:49,A,8,7.16,,,,
07/12/2022 14:28:28,A,11,8.99,,,,
07/12/2022 14:49:03,C,3,4.27,,,,
07/12/2022 14:49:03,C,7,6.13,,,,
07/12/2022 14:49:03,C,4,5.19,,,,
07/12/2022 14:49:03,C,5,5.44,,,,
07/12/2022 14:52:18,C,5,5.41,,,,
07/12/2022 14:52:38,C,3,4.47,,,,
07/12/2022 14:52:53,C,4,5.4,,,,
07/12/2022 14:53:11,C,6,5.5,,,,
07/12/2022 14:53:14,C,5,5.68,,,,
07/12/2022 14:53:19,C,2,3.93,,,,
07/12/2022 14:53:19,C,2,4.38,,,,
07/12/2022 15:20:02,C,1,3.63,,,,
07/12/2022 15:20:02,C,3,4.49,,,,
07/12/2022 15:20:02,C,3,4.11,,,,
07/12/2022 15:20:02,C,2,4.24,,,,
07/12/2022 15:28:22,C,2,3.91,,,,
07/12/2022 15:45:47,C,3,4.42,,,,
07/12/2022 15:47:42,C,5,5.31,,,,
07/12/2022 16:12:04,C,5,5.33,,,,
07/12/2022 16:14:02,A,6,5.92,,,,
07/12/2022 16:20:57,B,5,5.45,,,,
07/12/2022 16:20:57,B,6,6.5,,,,
07/12/2022 16:20:57,B,9,7.82,,,,
07/12/2022 16:20:57,B,6,6.35,,,,
07/12/2022 16:20:57,B,6,6.27,,,,
07/12/2022 16:20:57,B,7,6.54,,,,
07/12/2022 16:20:57,B,2,3.99,,,,
07/12/2022 16:20:57,B,7,6.48,,,,
07/12/2022 16:20:57,B,3,4.37,,,,
07/12/2022 16:20:57,B,10,7.86,,,,
07/12/2022 16:20:57,B,2,4.22,,,,
07/12/2022 16:20:57,B,2,4.37,,,,
07/12/2022 16:26:59,C,6,6.37,,,,
07/12/2022 16:45:53,B,3,4.82,,,,
07/12/2022 16:53:16,C,5,5.64,,,,
07/12/2022 16:53:17,C,2,3.8,,,,
07/12/2022 17:00:46,C,1,3.82,,,,
07/12/2022 17:32:33,B,4,5.05,,,,
07/12/2022 17:36:48,A,4,5.2,,,,
07/12/2022 17:36:48,A,10,8.12,,,,
07/12/2022 17:55:42,A,3,4.09,,,,
07/12/2022 18:25:45,A,6,6.22,,,,
07/12/2022 18:28:54,A,7,6.21,,,,
07/12/2022 18:30:27,B,1,3.37,,,,
07/12/2022 18:30:40,A,7,6.1,,,,
07/12/2022 18:48:48,B,3,4.51,,,,
07/12/2022 19:04:10,B,5,5.68,,,,
07/12/2022 19:16:51,C,3,4.92,,,,
07/12/2022 19:16:51,C,2,4.11,,,,
07/12/2022 19:16:51,C,4,4.51,,,,
07/12/2022 19:16:51,C,3,4.62,,,,
07/12/2022 19:16:51,C,3,4.73,,,,
07/12/2022 19:16:51,C,6,6.51,,,,
07/12/2022 19:16:51,C,2,3.84,,,,
07/12/2022 19:16:51,C,3,4.39,,,,
07/12/2022 19:16:51,C,2,4.21,,,,
07/12/2022 19:21:01,C,3,4.58,,,,
07/12/2022 19:27:50,C,6,5.49,,,,
07/12/2022 19:36:20,A,6,6.18,,,,
07/12/2022 19:49:09,C,2,4.1,,,,
07/12/2022 19:52:02,C,2,3.62,,,,
07/12/2022 20:01:58,A,2,4.08,,,,
07/12/2022 20:09:55,C,5,4.96,,,,
07/12/2022 20:18:17,A,12,8.43,,,,
07/12/2022 20:27:29,A,3,4.48,,,,
07/12/2022 20:30:43,C,3,4.91,,,,
07/12/2022 20:30:56,A,7,6.6,,,,
07/12/2022 20:33:38,A,3,4.08,,,,
07/12/2022 20:40:33,C,2,3.91,,,,
07/12/2022 20:47:53,A,5,5.33,,,,
07/12/2022 21:08:13,C,4,4.69,,,,
07/12/2022 21:09:57,C,6,5.81,,,,
07/12/2022 21:17:20,B,7,6.91,,,,
07/12/2022 21:17:54,C,7,6.41,,,,
07/12/2022 21:27:35,C,2,4.29,,,,
07/12/2022 21:27:46,A,4,4.88,,,,
07/12/2022 21:32:50,B,9,7.59,,,,
07/12/2022 21:36:25,A,9,7.52,,,,
07/12/2022 21:36:49,C,2,3.87,,,,
07/12/2022 21:38:46,C,2,4.07,,,,
07/12/2022 22:01:07,B,11,8.58,,,,
07/12/2022 22:03:01,C,5,5.39,,,,
07/12/2022 22:05:19,C,4,4.79,,,,
07/12/2022 22:08:06,A,4,4.6,,,,
07/12/2022 22:09:37,A,4,5.09,,,,
07/12/2022 22:10:32,B,4,5.49,,,,
07/12/2022 22:24:31,C,4,4.57,,,,
07/12/2022 22:25:39,C,5,5.75,,,,
07/12/2022 22:35:31,A,2,3.62,,,,
07/12/2022 22:37:42,A,4,4.92,,,,
07/12/2022 22:44:07,B,3,4.46,,,,
07/12/2022 22:44:09,C,2,3.68,,,,
07/12/2022 22:56:11,A,8,7.12,,,,
07/12/2022 22:56:36,B,2,3.72,,,,
07/12/2022 22:59:52,C,5,5.12,,,,
07/12/2022 23:04:07,A,8,7.28,,,,
07/12/2022 23:07:21,A,10,8.43,,,,
07/12/2022 23:07:48,C,5,5.95,,,,
07/12/2022 23:08:16,C,5,5.29,,,,
07/12/2022 23:09:00,C,1,3.31,,,,
07/12/2022 23:18:54,B,5,5.65,,,,
07/12/2022 23:21:19,B,3,4.86,,,,
07/12/2022 23:26:45,B,2,4.08,,,,
07/12/2022 23:27:23,A,5,5.12,,,,
07/12/2022 23:31:17,C,2,4.05,,,,
07/12/2022 23:40:39,A,5,5.02,,,,
07/12/2022 23:43:59,C,3,4.36,,,,
07/12/2022 23:44:42,C,3,4.9,,,,
07/12/2022 23:44:42,B,5,5.09,,,,
07/12/2022 23:55:48,B,9,8.1,,,,
08/12/2022 00:06:09,A,7,6.97,,,,
08/12/2022 00:07:33,A,4,4.91,,,,
08/12/2022 00:09:22,C,6,6.48,,,,
08/12/2022 00:09:31,C,3,4.75,,,,
08/12/2022 00:12:46,C,3,4.55,,,,
08/12/2022 00:17:52,B,12,8.5,,,,
08/12/2022 00:19:00,C,7,6.06,,,,
08/12/2022 00:21:15,C,4,5.08,,,,
08/12/2022 00:21:39,C,1,3.53,,,,
08/12/2022 00:21:55,C,5,5.5,,,,
08/12/2022 00:22:59,C,5,5.38,,,,
08/12/2022 00:23:02,C,2,4.02,,,,
08/12/2022 00:28:33,C,5,5.64,,,,
08/12/2022 00:31:10,C,6,6.57,,,,
08/12/2022 00:44:07,C,3,4.56,,,,
08/12/2022 00:46:30,B,2,4.29,,,,
08/12/2022 00:52:33,C,7,6.84,,,,
08/12/2022 00:53:12,C,1,3.52,,,,
08/12/2022 00:55:53,B,5,5.24,,,,
08/12/2022 00:56:27,A,5,5.09,,,,
08/12/2022 00:58:57,A,6,5.73,,,,
08/12/2022 01:09:46,A,4,4.6,,,,
08/12/2022 01:11:53,C,4,4.8,,,,
08/12/2022 01:22:47,A,6,6.15,,,,
08/12/2022 01:24:30,A,5,5.94,,,,
08/12/2022 01:28:49,C,4,5.2,,,,
08/12/2022 01:34:12,B,5,5.84,,,,
08/12/2022 01:36:27,C,4,4.79,,,,
08/12/2022 01:40:21,A,5,5.09,,,,
08/12/2022 01:51:25,B,8,7.5,,,,
08/12/2022 01:56:25,C,5,5.06,,,,
08/12/2022 02:00:11,A,10,8.47,,,,
08/12/2022 02:13:42,A,8,7.05,,,,
08/12/2022 02:14:21,C,1,3.81,,,,
08/12/2022 02:14:58,C,7,6.48,,,,
08/12/2022 02:19:09,B,3,4.52,,,,
08/12/2022 02:24:09,A,2,4.32,,,,
08/12/2022 02:24:20,B,1,3.22,,,,
08/12/2022 02:31:16,C,3,4.42,,,,
08/12/2022 02:58:51,B,1,3.78,,,,
08/12/2022 03:06:02,C,1,3.31,,,,
08/12/2022 03:07:52,A,4,4.53,,,,
08/12/2022 03:08:03,A,8,7.57,,,,
08/12/2022 03:09:09,B,3,4.33,,,,
08/12/2022 03:09:22,A,11,8.01,,,,
08/12/2022 03:13:47,C,3,4.68,,,,
08/12/2022 03:14:48,A,7,6.23,,,,
08/12/2022 03:26:30,B,7,5.86,,,,
08/12/2022 03:35:25,B,3,4.36,,,,
08/12/2022 03:41:01,A,3,4.67,,,,
08/12/2022 03:42:55,C,2,3.9,,,,
08/12/2022 03:55:04,C,4,4.76,,,,
08/12/2022 03:56:14,B,2,3.62,,,,
08/12/2022 04:06:59,C,3,4.16,,,,
08/12/2022 04:17:58,C,7,6.02,,,,
08/12/2022 04:18:05,B,1,3.5,,,,
08/12/2022 04:18:51,C,2,3.95,,,,
08/12/2022 04:25:58,B,10,7.82,,,,
08/12/2022 04:33:33,C,3,4.5,,,,
08/12/2022 04:35:19,A,6,5.83,,,,
08/12/2022 04:36:25,A,10,7.61,,,,
08/12/2022 04:45:18,C,5,5.35,,,,
08/12/2022 04:45:41,B,6,6.05,,,,
08/12/2022 04:51:30,B,8,6.39,,,,
08/12/2022 04:51:31,B,1,3.45,,,,
08/12/2022 05:03:34,A,3,4.22,,,,
08/12/2022 05:04:56,A,12,8.47,,,,
08/12/2022 05:10:35,A,5,6.02,,,,
08/12/2022 05:12:38,B,1,3.69,,,,
08/12/2022 05:13:45,C,2,4.1,,,,
08/12/2022 05:17:51,A,3,4.63,,,,
08/12/2022 05:21:30,A,5,5.51,,,,
08/12/2022 05:37:07,A,4,5.06,,,,
08/12/2022 05:43:03,C,4,4.58,,,,
08/12/2022 05:54:19,B,1,3.59,,,,
08/12/2022 06:06:10,A,3,4.22,,,,
08/12/2022 06:11:50,B,4,5.49,,,,
08/12/2022 06:19:00,B,6,5.85,,,,
08/12/2022 06:27:55,A,4,4.95,,,,
08/12/2022 06:28:39,A,6,5.71,,,,
08/12/2022 06:34:06,C,3,4.71,,,,
08/12/2022 06:47:45,A,7,6.52,,,,
08/12/2022 06:51:50,B,5,5.95,,,,
08/12/2022 06:58:01,C,3,4.13,,,,
08/12/2022 06:59:58,B,5,5.31,,,,
08/12/2022 07:08:08,B,3,4.23,,,,
08/12/2022 07:40:47,A,6,6.5,,,,
08/12/2022 07:48:05,C,5,5.13,,,,
08/12/2022 07:50:25,A,8,6.86,,,,
08/12/2022 07:50:43,C,5,5.21,,,,
08/12/2022 08:02:54,B,11,7.69,,,,
08/12/2022 08:06:48,B,1,3.36,,,,
08/12/2022 08:18:39,A,6,6.24,,,,
08/12/2022 08:23:23,A,6,5.92,,,,
08/12/2022 08:24:22,B,2,4.02,,,,
08/12/2022 08:25:59,C,5,5.46,,,,
08/12/2022 08:28:06,C,4,5.34,,,,
08/12/2022 08:35:11,B,6,6.49,,,,
08/12/2022 08:35:19,C,6,6.33,,,,
08/12/2022 08:36:56,A,11,8.3,,,,
08/12/2022 08:50:29,A,7,6.87,,,,
08/12/2022 08:56:09,C,3,4.9,,,,
08/12/2022 08:58:13,B,2,3.93,,,,
08/12/2022 09:06:59,A,7,6.88,,,,
08/12/2022 09:18:54,B,4,4.77,,,,
08/12/2022 09:19:53,B,3,4.7,,,,
08/12/2022 09:20:55,A,9,6.98,,,,
08/12/2022 09:21:54,A,6,5.78,,,,
08/12/2022 09:27:16,B,9,7.11,,,,
08/12/2022 09:27:17,C,7,6.15,,,,
08/12/2022 09:28:33,A,11,8.4,,,,
08/12/2022 09:35:29,C,5,5.12,,,,
08/12/2022 09:41:47,C,2,4.06,,,,
08/12/2022 09:44:10,A,7,6.76,,,,
08/12/2022 09:46:15,C,3,4.56,,,,
08/12/2022 09:48:12,A,2,3.94,,,,
08/12/2022 09:49:59,B,2,3.63,,,,
08/12/2022 09:52:15,A,4,4.93,,,,
08/12/2022 10:05:03,C,3,4.75,,,,
08/12/2022 10:23:35,B,5,4.96,,,,
08/12/2022 10:23:40,C,6,5.97,,,,
08/12/2022 10:30:30,C,6,5.55,,,,
08/12/2022 10:45:37,C,3,4.16,,,,
08/12/2022 10:45:50,B,5,5.8,,,,
08/12/2022 10:51:26,B,1,3.3,,,,
08/12/2022 10:56:54,B,4,5.36,,,,
08/12/2022 11:01:39,C,3,4.88,,,,
08/12/2022 11:08:25,C,3,4.13,,,,
08/12/2022 11:29:25,C,2,3.86,,,,
08/12/2022 11:32:21,B,1,3.78,,,,
08/12/2022 11:43:34,C,2,4.3,,,,
08/12/2022 11:43:52,B,9,7.13,,,,
08/12/2022 11:49:47,C,6,5.95,,,,
08/12/2022 11:51:37,C,3,4.55,,,,
08/12/2022 12:02:08,C,2,3.98,,,,
08/12/2022 12:07:54,C,3,4.6,,,,
08/12/2022 12:14:03,C,4,5.24,,,,
08/12/2022 12:41:20,A,2,3.78,,,,
08/12/2022 12:43:41,C,4,5.19,,,,
08/12/2022 12:49:16,C,2,4.33,,,,
08/12/2022 12:50:16,A,3,4.44,,,,
08/12/2022 12:51:46,C,2,4.38,,,,
08/12/2022 13:00:32,C,4,5.46,,,,
08/12/2022 13:03:38,B,4,4.63,,,,
08/12/2022 13:09:50,A,4,4.52,,,,
08/12/2022 13:12:11,A,5,5.84,,,,
08/12/2022 13:20:11,C,5,6.03,,,,
08/12/2022 13:21:16,C,3,4.77,,,,
08/12/2022 13:36:55,C,7,6.52,,,,
08/12/2022 13:42:35,C,4,4.56,,,,
08/12/2022 13:50:13,B,4,5.47,,,,
08/12/2022 13:56:00,C,4,4.62,,,,
08/12/2022 14:08:59,B,6,6.52,,,,
08/12/2022 14:24:19,A,7,6.02,,,,
08/12/2022 14:34:52,B,3,4.12,,,,
08/12/2022 14:48:23,A,6,5.71,,,,
08/12/2022 15:06:53,C,5,5.2,,,,
08/12/2022 15:15:39,B,3,4.69,,,,
08/12/2022 15:20:44,C,3,4.45,,,,
08/12/2022 15:23:33,C,5,5.87,,,,
08/12/2022 15:30:54,C,1,3.59,,,,
08/12/2022 15:37:08,B,2,4,,,,
08/12/2022 15:41:31,C,5,5.91,,,,
08/12/2022 15:45:39,C,7,6.79,,,,
08/12/2022 15:48:20,A,4,4.96,,,,
08/12/2022 15:49:37,C,3,4.37,,,,
08/12/2022 16:13:14,C,3,4.89,,,,
08/12/2022 16:40:15,B,3,4.53,,,,
08/12/2022 16:42:24,C,3,4.34,,,,
08/12/2022 16:52:25,B,4,5,,,,
08/12/2022 16:54:27,A,4,5.19,,,,
08/12/2022 16:57:40,C,3,4.81,,,,
08/12/2022 17:00:32,A,6,5.93,,,,
08/12/2022 17:03:11,B,9,7.97,,,,
08/12/2022 17:12:57,B,8,6.86,,,,
08/12/2022 17:15:47,C,2,3.8,,,,
08/12/2022 17:20:18,C,4,5.06,,,,
08/12/2022 17:27:52,B,7,5.95,,,,
08/12/2022 17:29:56,A,9,8.15,,,,
08/12/2022 17:31:52,C,2,4.07,,,,
08/12/2022 17:35:33,C,4,5.37,,,,
08/12/2022 17:37:37,B,7,6.68,,,,
08/12/2022 17:51:22,C,5,5.25,,,,
08/12/2022 17:54:06,A,11,8.17,,,,
08/12/2022 17:55:07,A,10,8.68,,,,
08/12/2022 17:55:28,A,8,6.52,,,,
08/12/2022 17:57:37,C,5,5.75,,,,
08/12/2022 18:10:44,C,6,6.24,,,,
08/12/2022 18:12:36,A,4,5.48,,,,
08/12/2022 18:14:23,A,6,5.78,,,,
08/12/2022 18:14:34,B,2,4.1,,,,
08/12/2022 18:18:54,B,9,7.35,,,,
08/12/2022 18:19:58,C,3,4.65,,,,
08/12/2022 18:20:56,A,5,5.94,,,,
08/12/2022 18:20:56,A,13,10.18,,,,
08/12/2022 18:29:12,C,2,4.24,,,,
08/12/2022 18:41:21,C,3,4.89,,,,
08/12/2022 18:42:26,C,2,4.09,,,,
08/12/2022 18:43:46,C,1,3.7,,,,
08/12/2022 18:51:52,C,4,5.39,,,,
08/12/2022 19:11:36,C,5,5.96,,,,
08/12/2022 19:13:33,B,7,6.88,,,,
08/12/2022 19:13:52,B,4,4.97,,,,
08/12/2022 19:14:00,A,7,6.99,,,,
08/12/2022 19:19:30,B,3,4.35,,,,
08/12/2022 19:20:51,C,6,5.49,,,,
08/12/2022 19:40:11,A,9,7.01,,,,
08/12/2022 19:46:48,B,2,4.05,,,,
08/12/2022 20:00:34,A,10,8.54,,,,
08/12/2022 20:01:25,C,6,5.52,,,,
08/12/2022 20:04:34,B,3,4.65,,,,
08/12/2022 20:06:31,C,4,5.46,,,,
08/12/2022 20:09:28,C,2,3.96,,,,
08/12/2022 20:09:28,B,2,4.04,,,,
08/12/2022 20:20:18,C,1,3.67,,,,
08/12/2022 20:31:36,C,5,5.67,,,,
08/12/2022 20:31:36,C,3,4.51,,,,
08/12/2022 20:35:36,B,5,5.15,,,,
08/12/2022 20:36:54,B,1,3.33,,,,
08/12/2022 20:37:36,B,4,5.07,,,,
08/12/2022 20:41:03,A,4,5.15,,,,
08/12/2022 20:43:01,B,7,7.11,,,,
08/12/2022 20:43:07,C,5,5.33,,,,
08/12/2022 20:56:53,C,5,5.56,,,,
08/12/2022 20:57:02,A,3,4.19,,,,
08/12/2022 21:10:44,C,4,4.62,,,,
08/12/2022 21:14:22,A,9,7.81,,,,
08/12/2022 21:18:38,B,11,7.79,,,,
08/12/2022 21:18:58,C,2,3.7,,,,
08/12/2022 21:19:52,C,3,4.3,,,,
08/12/2022 21:26:28,C,7,6.64,,,,
08/12/2022 21:26:52,C,5,5.02,,,,
08/12/2022 21:38:24,C,3,4.48,,,,
08/12/2022 21:45:57,B,2,4.01,,,,
08/12/2022 21:49:08,B,4,4.96,,,,
08/12/2022 22:03:08,B,7,6.57,,,,
08/12/2022 22:04:02,B,8,7.17,,,,
08/12/2022 22:16:47,B,3,4.61,,,,
08/12/2022 22:18:55,C,4,5.22,,,,
08/12/2022 22:27:10,C,4,5.39,,,,
08/12/2022 22:30:53,C,3,4.93,,,,
08/12/2022 22:31:03,C,1,3.38,,,,
08/12/2022 22:40:50,C,2,3.78,,,,
08/12/2022 22:42:12,B,3,4.32,,,,
08/12/2022 22:55:42,C,2,3.75,,,,
08/12/2022 22:59:30,B,2,4.05,,,,
08/12/2022 23:07:20,C,6,6.25,,,,
08/12/2022 23:08:25,C,6,6.02,,,,
08/12/2022 23:16:22,B,5,5.17,,,,
08/12/2022 23:20:13,C,3,4.06,,,,
08/12/2022 23:23:18,B,5,5.7,,,,
08/12/2022 23:24:04,C,3,4.45,,,,
08/12/2022 23:30:41,B,3,4.21,,,,
08/12/2022 23:32:43,C,6,5.7,,,,
08/12/2022 23:38:20,B,3,4.84,,,,
08/12/2022 23:40:11,C,6,5.99,,,,
09/12/2022 00:14:48,B,9,8.08,,,,
09/12/2022 00:17:38,B,2,3.76,,,,
09/12/2022 00:20:46,B,3,4.35,,,,
09/12/2022 00:34:37,B,2,3.99,,,,
09/12/2022 00:41:55,C,5,5.76,,,,
09/12/2022 01:03:57,C,2,4.33,,,,
09/12/2022 01:13:16,C,4,5.08,,,,
09/12/2022 01:20:45,C,4,5.26,,,,
09/12/2022 01:30:41,B,7,5.96,,,,
09/12/2022 01:38:08,B,5,5.82,,,,
09/12/2022 01:56:45,B,7,5.99,,,,
09/12/2022 01:58:36,C,3,4.16,,,,
09/12/2022 02:25:59,C,2,3.96,,,,
09/12/2022 02:29:42,C,4,4.85,,,,
09/12/2022 02:34:38,B,10,8.2,,,,
09/12/2022 02:48:44,B,1,3.62,,,,
09/12/2022 03:12:04,C,2,3.74,,,,
09/12/2022 03:13:24,C,6,6.14,,,,
09/12/2022 03:14:38,C,3,4.44,,,,
09/12/2022 03:23:18,C,3,4.46,,,,
09/12/2022 03:28:25,B,4,4.72,,,,
09/12/2022 03:54:20,C,6,6.32,,,,
09/12/2022 04:12:25,C,5,5.23,,,,
09/12/2022 04:13:30,C,3,4.18,,,,
09/12/2022 04:21:25,C,6,6.41,,,,
09/12/2022 04:23:47,C,1,3.78,,,,
09/12/2022 04:23:52,B,7,6.42,,,,
09/12/2022 04:28:56,B,9,7.46,,,,
09/12/2022 04:31:07,C,5,5.47,,,,
09/12/2022 04:37:23,C,5,5,,,,
09/12/2022 04:41:22,C,5,5.02,,,,
09/12/2022 04:43:50,C,3,4.54,,,,
09/12/2022 05:00:36,C,2,3.6,,,,
09/12/2022 05:09:05,C,2,4.3,,,,
09/12/2022 05:18:21,C,3,4.63,,,,
09/12/2022 05:22:23,B,5,5.89,,,,
09/12/2022 05:56:24,C,2,3.68,,,,
09/12/2022 06:10:28,B,1,3.39,,,,
09/12/2022 06:14:27,C,4,4.88,,,,
09/12/2022 06:22:16,C,5,4.99,,,,
09/12/2022 06:22:34,C,7,6.84,,,,
09/12/2022 06:35:04,C,2,3.97,,,,
09/12/2022 06:38:05,C,2,4,,,,
09/12/2022 07:00:49,B,5,5.7,,,,
09/12/2022 07:02:16,C,3,4.59,,,,
09/12/2022 07:04:45,C,4,5.49,,,,
09/12/2022 07:25:27,B,6,5.46,,,,
09/12/2022 07:32:53,C,3,4.37,,,,
09/12/2022 07:46:43,C,5,5.21,,,,
09/12/2022 07:56:54,C,4,4.69,,,,
09/12/2022 08:02:16,B,4,5.1,,,,
09/12/2022 08:02:57,B,6,6.04,,,,
09/12/2022 08:04:36,C,3,4.2,,,,
09/12/2022 08:06:33,C,4,5.04,,,,
09/12/2022 08:10:32,C,1,3.47,,,,
09/12/2022 08:22:40,C,3,4.86,,,,
09/12/2022 08:43:45,C,6,6.17,,,,
09/12/2022 09:01:50,B,2,4.02,,,,
09/12/2022 09:18:43,A,2,4.12,,,,
09/12/2022 09:21:46,C,6,5.71,,,,
09/12/2022 09:24:41,C,5,5.02,,,,
09/12/2022 09:26:17,C,4,4.71,,,,
09/12/2022 09:31:21,C,6,5.57,,,,
09/12/2022 09:49:11,C,4,5.23,,,,
09/12/2022 09:49:22,C,5,5.1,,,,
09/12/2022 09:52:00,B,8,7.16,,,,
09/12/2022 09:57:56,C,1,3.57,,,,
09/12/2022 10:06:46,B,2,4.39,,,,
09/12/2022 10:07:38,B,8,7.56,,,,
09/12/2022 10:08:19,C,4,4.86,,,,
09/12/2022 10:12:30,C,2,3.74,,,,
09/12/2022 10:13:51,C,3,4.51,,,,
09/12/2022 10:19:00,C,1,3.38,,,,
09/12/2022 10:24:01,C,4,4.75,,,,
09/12/2022 10:28:55,C,6,5.82,,,,
09/12/2022 10:46:27,C,2,3.67,,,,
09/12/2022 10:48:06,C,4,5.12,,,,
09/12/2022 10:54:35,C,2,4.01,,,,
09/12/2022 11:12:30,C,2,4.1,,,,
09/12/2022 11:25:36,B,8,6.86,,,,
09/12/2022 11:25:51,C,4,5.05,,,,
09/12/2022 11:56:27,B,2,3.85,,,,
09/12/2022 12:06:25,C,2,3.91,,,,
09/12/2022 12:11:45,B,9,6.87,,,,
09/12/2022 12:43:44,C,2,4.25,,,,
09/12/2022 12:45:19,B,5,5.23,,,,
09/12/2022 12:49:47,A,4,4.88,,,,
09/12/2022 12:49:47,A,4,4.82,,,,
09/12/2022 12:49:47,A,6,5.67,,,,
09/12/2022 12:49:47,A,5,5.51,,,,
09/12/2022 12:49:47,A,9,6.8,,,,
09/12/2022 12:49:47,A,3,4.88,,,,
09/12/2022 12:49:47,A,5,5.28,,,,
09/12/2022 12:49:47,A,8,7.16,,,,
09/12/2022 12:49:47,A,4,5.17,,,,
09/12/2022 12:49:47,A,10,7.95,,,,
09/12/2022 12:49:47,A,10,8.42,,,,
09/12/2022 12:49:47,A,12,8.21,,,,
09/12/2022 12:49:47,A,6,6.54,,,,
09/12/2022 12:49:47,A,5,5.34,,,,
09/12/2022 12:50:33,A,3,4.55,,,,
09/12/2022 12:54:36,A,11,8.38,,,,
09/12/2022 12:54:40,A,7,6.9,,,,
09/12/2022 12:54:40,A,6,6.01,,,,
09/12/2022 12:54:57,A,5,5.53,,,,
09/12/2022 12:55:04,A,8,6.5,,,,
09/12/2022 12:55:18,A,6,6.22,,,,
09/12/2022 12:55:27,A,8,7.47,,,,
09/12/2022 12:56:35,A,3,4.58,,,,
09/12/2022 12:56:56,A,12,8.37,,,,
09/12/2022 12:57:44,A,7,6.11,,,,
09/12/2022 13:25:06,A,3,4.18,,,,
09/12/2022 13:25:53,A,8,7.66,,,,
09/12/2022 13:26:33,A,7,6.94,,,,
09/12/2022 13:27:05,A,5,5.66,,,,
09/12/2022 13:27:27,A,4,5.03,,,,
09/12/2022 13:28:45,A,1,3.32,,,,
09/12/2022 13:28:56,A,4,5.15,,,,
09/12/2022 13:28:58,A,13,10.07,,,,
09/12/2022 13:32:04,A,8,7.45,,,,
09/12/2022 13:45:38,A,7,6.28,,,,
09/12/2022 13:46:03,A,4,4.65,,,,
09/12/2022 13:46:59,A,6,6.08,,,,
09/12/2022 13:47:34,A,6,5.59,,,,
09/12/2022 13:47:40,B,5,5.25,,,,
09/12/2022 13:47:57,C,1,3.83,,,,
09/12/2022 13:48:55,B,2,3.77,,,,
09/12/2022 13:49:07,C,5,5.4,,,,
09/12/2022 13:49:50,C,2,3.7,,,,
09/12/2022 13:51:47,C,4,4.8,,,,
09/12/2022 14:15:10,B,6,5.64,,,,
09/12/2022 14:19:49,C,1,3.74,,,,
09/12/2022 14:22:32,C,2,4.32,,,,
09/12/2022 14:23:17,C,6,6.29,,,,
09/12/2022 14:25:28,C,5,5.94,,,,
09/12/2022 14:43:19,C,6,6.45,,,,
09/12/2022 14:50:31,C,6,5.96,,,,
09/12/2022 15:05:50,B,3,4.07,,,,
09/12/2022 15:08:09,C,3,4.76,,,,
09/12/2022 15:14:12,B,11,8.36,,,,
09/12/2022 15:16:58,C,3,4.71,,,,
09/12/2022 15:18:01,A,6,6.35,,,,
09/12/2022 15:18:01,A,12,9.79,,,,
09/12/2022 15:22:51,C,3,4.6,,,,
09/12/2022 15:26:52,A,4,5.46,,,,
09/12/2022 15:37:11,C,2,4.26,,,,
09/12/2022 15:37:15,B,2,3.7,,,,
09/12/2022 15:46:29,C,3,4.28,,,,
09/12/2022 15:52:25,C,6,5.9,,,,
09/12/2022 16:00:03,B,3,4.21,,,,
09/12/2022 16:06:04,C,3,4.41,,,,
09/12/2022 16:10:45,B,2,4.08,,,,
09/12/2022 16:12:24,B,10,7.47,,,,
09/12/2022 16:18:59,C,5,5.68,,,,
